"","ID","URL","SIZE","DATA","TIME","DATASET"
"26356","G0356","http://xray.astro.umass.edu/missions.html","4907","09/07/2002","16:18:02","Astronomy"
"26355","G0355","http://www-obs.univ-lyon1.fr/~prugniel/french/galaxies_presentation_hubbleclass.html","4011","09/07/2002","16:18:02","Astronomy"
"26354","G0354","http://www.mpa-garching.mpg.de/Galaxien/EuroNet.html","5433","09/07/2002","16:18:02","Astronomy"
"26353","G0353","http://crux.astr.ua.edu/keel/telescopes/nashville.html","9278","09/07/2002","16:18:02","Astronomy"
"26352","G0352","http://astro.estec.esa.nl/SA-general/Projects/Planck/technical/payl/node7.old.html","14253","09/07/2002","16:18:02","Astronomy"
"26351","G0351","http://www.pbs.org/wgbh/nova/universe/tour.html","11196","09/07/2002","16:18:02","Astronomy"
"26350","G0350","http://www.astro.ucla.edu/~wright/segal_errors.html","15427","09/07/2002","16:17:57","Astronomy"
"26349","G0349","http://www.pbs.org/deepspace/hubble/","17492","09/07/2002","16:17:57","Astronomy"
"26348","G0348","http://arcturus.mit.edu/SC95/eqn_mn.html","9707","09/07/2002","16:17:56","Astronomy"
"26347","G0347","http://1st-spot.freeservers.com/topic_kids.html","27649","09/07/2002","16:17:56","Astronomy"
"26346","G0346","http://www.superstringtheory.com/forum/cosmoboard/index.html","75640","09/07/2002","16:17:56","Astronomy"
"26345","G0345","http://universe.gsfc.nasa.gov/docs/science/nature.html","23521","09/07/2002","16:17:56","Astronomy"
"26344","G0344","http://focus.aps.org/v5/st6.html","15824","09/07/2002","16:17:54","Astronomy"
"26343","G0343","http://wwwmacho.mcmaster.ca/index.html","4520","09/07/2002","16:17:54","Astronomy"
"26342","G0342","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/","6474","09/07/2002","16:17:54","Astronomy"
"26341","G0341","http://map.gsfc.nasa.gov/m_mm/ob_techfreq.html","27188","09/07/2002","16:17:54","Astronomy"
"26340","G0340","http://www.bright.net/~mrf/QSOTable6.html","43239","09/07/2002","16:17:52","Astronomy"
"26339","G0339","http://spacescience.com/newhome/headlines/ast05mar99_1.htm","29907","09/07/2002","16:17:52","Astronomy"
"26338","G0338","http://antwrp.gsfc.nasa.gov/diamond_jubilee/papers/pac/node5.html","19708","09/07/2002","16:17:51","Astronomy"
"26337","G0337","http://www.nap.edu/readingroom/books/cosmology/6.html","3432","09/07/2002","16:17:49","Astronomy"
"26336","G0336","http://www.pbs.org/faithandreason/intro/techn-topics.html","4953","09/07/2002","16:17:49","Astronomy"
"26335","G0335","http://www.empyreanquest.com/strange.htm","16131","09/07/2002","16:17:49","Astronomy"
"26334","G0334","http://space.gsfc.nasa.gov/astro/cobe/firas_exsupv4.html","13680","09/07/2002","16:17:49","Astronomy"
"26333","G0333","http://www.physics.ucsb.edu/~boomerang/cmblinks.html","4300","09/07/2002","16:17:48","Astronomy"
"26332","G0332","http://www.c-parr.freeserve.co.uk/hcp/booklist.htm","21409","09/07/2002","16:17:48","Astronomy"
"26331","G0331","http://www.damtp.cam.ac.uk/user/gr/public/bb_pillars.html","8267","09/07/2002","16:17:48","Astronomy"
"26330","G0330","http://www.netlabs.net/hp/tremor/weight.html","15328","09/07/2002","16:17:47","Astronomy"
"26329","G0329","http://www.exploretheuniverse.net/contact.html","1802","09/07/2002","16:17:47","Astronomy"
"26328","G0328","http://www.ipac.caltech.edu/Outreach/Edu/Astrojobs/mike.html","9724","09/07/2002","16:17:47","Astronomy"
"26327","G0327","http://anzwers.org/free/universe/globular.html","14957","09/07/2002","16:17:47","Astronomy"
"26326","G0326","http://www.astronomytoday.com/astronomy/interview5.html","18733","09/07/2002","16:17:47","Astronomy"
"26325","G0325","http://www.astronomy.net/news/send.php?ID","32256","09/07/2002","16:17:47","Astronomy"
"26324","G0324","http://casswww.ucsd.edu/public/tutorial/Galaxies.html","19011","09/07/2002","16:17:47","Astronomy"
"26323","G0323","http://www.astrosociety.org/education/resources/naep03.html","29713","09/07/2002","16:17:47","Astronomy"
"26322","G0322","http://aa.usno.navy.mil/faq/docs/first_sunrise.html","22221","09/07/2002","16:17:47","Astronomy"
"26321","G0321","http://www.absoluteastronomy.com/moons/prometheus.htm","15360","09/07/2002","16:17:47","Astronomy"
"26320","G0320","http://www.galacticsurf.com/logiciF.htm","22574","09/07/2002","16:17:46","Astronomy"
"26319","G0319","http://astro.princeton.edu/~frei/Gcat_htm/cat_ngc.htm","10573","09/07/2002","16:17:46","Astronomy"
"26318","G0318","http://arXiv.org/html/astro-ph/9908269/section7.html","52855","09/07/2002","16:17:46","Astronomy"
"26317","G0317","http://seds.lpl.arizona.edu/messier/m-ref.html","27908","09/07/2002","16:17:46","Astronomy"
"26316","G0316","http://xray.astro.umass.edu/left.html","5273","09/07/2002","16:17:46","Astronomy"
"26315","G0315","http://www-obs.univ-lyon1.fr/~prugniel/enseignement.html","4976","09/07/2002","16:17:46","Astronomy"
"26314","G0314","http://www.mpa-garching.mpg.de/Galaxien/pub_durham.html","6068","09/07/2002","16:17:46","Astronomy"
"26313","G0313","http://crux.astr.ua.edu/keel/telescopes/lapalma.html","9654","09/07/2002","16:17:46","Astronomy"
"26312","G0312","http://astro.estec.esa.nl/SA-general/Projects/Planck/technical/payl/node6.old.html","14329","09/07/2002","16:17:46","Astronomy"
"26311","G0311","http://www.pbs.org/wgbh/nova/universe/index_nf.html","12343","09/07/2002","16:17:46","Astronomy"
"26310","G0310","http://www.astro.ucla.edu/~wright/cosmo_constant.html","16194","09/07/2002","16:17:45","Astronomy"
"26309","G0309","http://www.pbs.org/deepspace/hubble/index.html","17492","09/07/2002","16:17:45","Astronomy"
"26308","G0308","http://arcturus.mit.edu/cosmics/doc-html/node13.html","9797","09/07/2002","16:17:45","Astronomy"
"26307","G0307","http://1st-spot.freeservers.com/topic_telecomm.html","28689","09/07/2002","16:17:45","Astronomy"
"26306","G0306","http://www.superstringtheory.com/forum/extraboard/index.html","78828","09/07/2002","16:17:45","Astronomy"
"26305","G0305","http://universe.gsfc.nasa.gov/roadmap/docs/SAFIR_Answers.htm","25174","09/07/2002","16:17:45","Astronomy"
"26304","G0304","http://focus.aps.org/v5/st22.html","15859","09/07/2002","16:17:45","Astronomy"
"26303","G0303","http://wwwmacho.mcmaster.ca/","4520","09/07/2002","16:17:45","Astronomy"
"26302","G0302","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/charged.html","6612","09/07/2002","16:17:44","Astronomy"
"26301","G0301","http://map.gsfc.nasa.gov/m_mm/ob_tech1.html","27608","09/07/2002","16:17:44","Astronomy"
"26300","G0300","http://www.bright.net/~mrf/QSOTable3.html","43617","09/07/2002","16:17:42","Astronomy"
"26299","G0299","http://spacescience.com/newhome/headlines/ast04oct99_1.htm","29959","09/07/2002","16:17:42","Astronomy"
"26298","G0298","http://antwrp.gsfc.nasa.gov/diamond_jubilee/papers/lamb/node12.html","21592","09/07/2002","16:17:41","Astronomy"
"26297","G0297","http://www.nap.edu/readingroom/books/cosmology/notice.html","4412","09/07/2002","16:17:39","Astronomy"
"26296","G0296","http://www.pbs.org/faithandreason/intro/cosmohaw-topics.html","5099","09/07/2002","16:17:39","Astronomy"
"26295","G0295","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","17138","09/07/2002","16:17:35","Astronomy"
"26294","G0294","http://space.gsfc.nasa.gov/astro/cobe/dirbe_image.html","14762","09/07/2002","16:17:34","Astronomy"
"26293","G0293","http://www.physics.ucsb.edu/~boomerang/texas_flight.html","4310","09/07/2002","16:17:32","Astronomy"
"26292","G0292","http://www.c-parr.freeserve.co.uk/hcp/hymns.htm","23257","09/07/2002","16:17:32","Astronomy"
"26291","G0291","http://www.damtp.cam.ac.uk/user/gr/public/bb_cosmo.html","8547","09/07/2002","16:17:32","Astronomy"
"26290","G0290","http://www.netlabs.net/hp/tremor/index.html","15839","09/07/2002","16:17:32","Astronomy"
"26289","G0289","http://www.exploretheuniverse.net/links.html","1811","09/07/2002","16:17:32","Astronomy"
"26288","G0288","http://www.ipac.caltech.edu/Outreach/Edu/importance.html","9932","09/07/2002","16:17:32","Astronomy"
"26287","G0287","http://anzwers.org/free/universe/openclus.html","17320","09/07/2002","16:17:32","Astronomy"
"26286","G0286","http://www.astronomytoday.com/astronomy/radioastro2.html","19060","09/07/2002","16:17:32","Astronomy"
"26285","G0285","http://www.astronomy.net/forums/eyepieces/","32691","09/07/2002","16:17:32","Astronomy"
"26284","G0284","http://casswww.ucsd.edu/public/tutorial/Missions.html","19946","09/07/2002","16:17:31","Astronomy"
"26283","G0283","http://www.astrosociety.org/education/resources/womenast_bib.html","30100","09/07/2002","16:17:31","Astronomy"
"26282","G0282","http://aa.usno.navy.mil/data/docs/MoonPhase.html","23531","09/07/2002","16:17:31","Astronomy"
"26281","G0281","http://www.absoluteastronomy.com/moons/amalthea.htm","15371","09/07/2002","16:17:31","Astronomy"
"26280","G0280","http://www.galacticsurf.com/archivF.htm","23266","09/07/2002","16:17:30","Astronomy"
"26279","G0279","http://astro.princeton.edu/~frei/catalog.htm","11258","09/07/2002","16:17:30","Astronomy"
"26278","G0278","http://xxx.lanl.gov/html/astro-ph/9908269/section7.html","52855","09/07/2002","16:17:30","Astronomy"
"26277","G0277","http://seds.lpl.arizona.edu/messier/data.html","29487","09/07/2002","16:17:30","Astronomy"
"26276","G0276","http://xray.astro.umass.edu/people.html","5776","09/07/2002","16:17:30","Astronomy"
"26275","G0275","http://www-obs.univ-lyon1.fr/~prugniel/french/galaxies_presentation_spirals_ph.html","5054","09/07/2002","16:17:30","Astronomy"
"26274","G0274","http://www.mpa-garching.mpg.de/Galaxien/pub_leiden.html","8620","09/07/2002","16:17:30","Astronomy"
"26273","G0273","http://crux.astr.ua.edu/keel/stargaze","9941","09/07/2002","16:17:30","Astronomy"
"26272","G0272","http://astro.estec.esa.nl/SA-general/Projects/Planck/technical/payl/node6.html","15237","09/07/2002","16:17:30","Astronomy"
"26271","G0271","http://www.pbs.org/wgbh/nova/universe/resources.html","14100","09/07/2002","16:17:30","Astronomy"
"26270","G0270","http://www.astro.ucla.edu/~wright/glossary.html","16693","09/07/2002","16:17:29","Astronomy"
"26269","G0269","http://www.pbs.org/deepspace/experts/week1b.html","18831","09/07/2002","16:17:29","Astronomy"
"26268","G0268","http://arcturus.mit.edu/~edbert/scirel/transfig.html","9896","09/07/2002","16:17:25","Astronomy"
"26267","G0267","http://1st-spot.freeservers.com/topic_pets.html","28751","09/07/2002","16:17:25","Astronomy"
"26266","G0266","http://www.superstringtheory.com/forum/partboard/index.html","98916","09/07/2002","16:17:25","Astronomy"
"26265","G0265","http://universe.gsfc.nasa.gov/roadmap/docs/BBOqa.htm","31697","09/07/2002","16:17:25","Astronomy"
"26264","G0264","http://focus.aps.org/v5/st5.html","15950","09/07/2002","16:17:25","Astronomy"
"26263","G0263","http://wwwmacho.mcmaster.ca/Data/fts.html","4893","09/07/2002","16:17:25","Astronomy"
"26262","G0262","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/breferences.html","12752","09/07/2002","16:17:25","Astronomy"
"26261","G0261","http://map.gsfc.nasa.gov/m_mm/ob_techoptics.html","27812","09/07/2002","16:17:25","Astronomy"
"26260","G0260","http://www.bright.net/~mrf/QSOTable2.html","44345","09/07/2002","16:17:23","Astronomy"
"26259","G0259","http://spacescience.com/newhome/headlines/msad15mar99_1.htm","31912","09/07/2002","16:17:23","Astronomy"
"26258","G0258","http://antwrp.gsfc.nasa.gov/diamond_jubilee/papers/fishman.html","31343","09/07/2002","16:17:22","Astronomy"
"26257","G0257","http://www.nap.edu/readingroom/books/cosmology/content.html","8303","09/07/2002","16:17:19","Astronomy"
"26256","G0256","http://www.pbs.org/faithandreason/intro/cosmo-body.html","5250","09/07/2002","16:17:19","Astronomy"
"26255","G0255","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","17612","09/07/2002","16:17:18","Astronomy"
"26254","G0254","http://space.gsfc.nasa.gov/astro/cobe/firas_exsup.html","16809","09/07/2002","16:17:18","Astronomy"
"26253","G0253","http://www.physics.ucsb.edu/~boomerang/inst_pub.html","4616","09/07/2002","16:17:17","Astronomy"
"26252","G0252","http://www.c-parr.freeserve.co.uk/hcp/ps.htm","24284","09/07/2002","16:17:17","Astronomy"
"26251","G0251","http://www.damtp.cam.ac.uk/user/gr/public/cs_phase.html","10097","09/07/2002","16:17:16","Astronomy"
"26250","G0250","http://www.netlabs.net/hp/tremor/hawking.html","16023","09/07/2002","16:17:16","Astronomy"
"26249","G0249","http://www.exploretheuniverse.net/art.html","2323","09/07/2002","16:17:16","Astronomy"
"26248","G0248","http://www.ipac.caltech.edu/Outreach/Edu/missions.html","10441","09/07/2002","16:17:16","Astronomy"
"26247","G0247","http://anzwers.org/free/universe/2billion.html","19121","09/07/2002","16:17:16","Astronomy"
"26246","G0246","http://www.astronomytoday.com/cgi-bin/debate/view.pl","20098","09/07/2002","16:17:16","Astronomy"
"26245","G0245","http://www.astronomy.net/forums/ufo/","34952","09/07/2002","16:17:15","Astronomy"
"26244","G0244","http://casswww.ucsd.edu/public/tutorial/Forces.html","20341","09/07/2002","16:17:14","Astronomy"
"26243","G0243","http://www.astrosociety.org/education/resources/naep04.html","30447","09/07/2002","16:17:13","Astronomy"
"26242","G0242","http://aa.usno.navy.mil/hilton/ephemerides/NAO150/EphemObservations.html","24856","09/07/2002","16:17:13","Astronomy"
"26241","G0241","http://www.absoluteastronomy.com/moons/epimetheus.htm","15387","09/07/2002","16:17:13","Astronomy"
"26240","G0240","http://www.galacticsurf.com/particGB.htm","23795","09/07/2002","16:17:13","Astronomy"
"26239","G0239","http://astro.princeton.edu/~frei/Gcat_htm/cat_ug_1.htm","16537","09/07/2002","16:17:13","Astronomy"
"26238","G0238","http://arXiv.org/html/astro-ph/9908269/section3.html","60712","09/07/2002","16:17:13","Astronomy"
"26237","G0237","http://seds.lpl.arizona.edu/messier/xtra/history/biograph.html","32819","09/07/2002","16:17:13","Astronomy"
"26236","G0236","http://xray.astro.umass.edu/publications.html","8034","09/07/2002","16:17:13","Astronomy"
"26235","G0235","http://www-obs.univ-lyon1.fr/~prugniel/galaxies/abstract/A009.html","6065","09/07/2002","16:17:13","Astronomy"
"26234","G0234","http://www.mpa-garching.mpg.de/Galaxien/pub_MPA.html","12560","09/07/2002","16:17:12","Astronomy"
"26233","G0233","http://crux.astr.ua.edu/keel/telescopes/hst.html","9997","09/07/2002","16:17:12","Astronomy"
"26232","G0232","http://astro.estec.esa.nl/SA-general/Projects/Planck/mplanck/mplanck.html","18240","09/07/2002","16:17:12","Astronomy"
"26231","G0231","http://www.pbs.org/wgbh/nova/universe/","14123","09/07/2002","16:17:12","Astronomy"
"26230","G0230","http://www.astro.ucla.edu/~wright/cosmolog.htm","22215","09/07/2002","16:17:11","Astronomy"
"26229","G0229","http://www.pbs.org/deepspace/experts/week1d.html","22287","09/07/2002","16:17:11","Astronomy"
"26228","G0228","http://arcturus.mit.edu/cosmics/doc-html/node3.html","11325","09/07/2002","16:17:10","Astronomy"
"26227","G0227","http://1st-spot.freeservers.com/topic_genealogy.html","29476","09/07/2002","16:17:10","Astronomy"
"26226","G0226","http://www.superstringtheory.com/forum/bhboard/index.html","112592","09/07/2002","16:17:10","Astronomy"
"26225","G0225","http://universe.gsfc.nasa.gov/press/","36687","09/07/2002","16:17:10","Astronomy"
"26224","G0224","http://focus.aps.org/v5/st23.html","16007","09/07/2002","16:17:08","Astronomy"
"26223","G0223","http://wwwmacho.mcmaster.ca/Systems/Coords/Fields.html","11275","09/07/2002","16:17:08","Astronomy"
"26222","G0222","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/rotating.html","13462","09/07/2002","16:17:08","Astronomy"
"26221","G0221","http://map.gsfc.nasa.gov/m_uni/uni_101bbtest3.html","29307","09/07/2002","16:17:07","Astronomy"
"26220","G0220","http://www.bright.net/~mrf/QSOTable5.html","46413","09/07/2002","16:17:06","Astronomy"
"26219","G0219","http://spacescience.com/newhome/headlines/prop08apr99_1.htm","32384","09/07/2002","16:17:06","Astronomy"
"26218","G0218","http://antwrp.gsfc.nasa.gov/diamond_jubilee/d_1996/sandage_hubble.html","37545","09/07/2002","16:17:05","Astronomy"
"26217","G0217","http://www.nap.edu/readingroom/books/cosmology/glossary.html","15169","09/07/2002","16:16:57","Astronomy"
"26216","G0216","http://www.pbs.org/faithandreason/intro/futur-topics.html","5274","09/07/2002","16:16:57","Astronomy"
"26215","G0215","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","18101","09/07/2002","16:16:57","Astronomy"
"26214","G0214","http://space.gsfc.nasa.gov/astro/cobe/firas_products.html","18430","09/07/2002","16:16:56","Astronomy"
"26213","G0213","http://www.physics.ucsb.edu/~boomerang/papers.html","5044","09/07/2002","16:16:54","Astronomy"
"26212","G0212","http://www.c-parr.freeserve.co.uk/hcp/muslov.htm","27511","09/07/2002","16:16:54","Astronomy"
"26211","G0211","http://www.damtp.cam.ac.uk/user/gr/public/qg_ss.html","10200","09/07/2002","16:16:53","Astronomy"
"26210","G0210","http://www.netlabs.net/hp/tremor/newton.html","17574","09/07/2002","16:16:53","Astronomy"
"26209","G0209","http://www.exploretheuniverse.net/nebulapics.html","2439","09/07/2002","16:16:53","Astronomy"
"26208","G0208","http://www.ipac.caltech.edu/Outreach/Edu/ssys.html","11240","09/07/2002","16:16:53","Astronomy"
"26207","G0207","http://anzwers.org/free/universe/50lys.html","19904","09/07/2002","16:16:53","Astronomy"
"26206","G0206","http://www.astronomytoday.com/exploration/apollo.html","22458","09/07/2002","16:16:53","Astronomy"
"26205","G0205","http://www.astronomy.net/astroguide/club/","40946","09/07/2002","16:16:53","Astronomy"
"26204","G0204","http://casswww.ucsd.edu/public/tutorial/SN.html","22910","09/07/2002","16:16:48","Astronomy"
"26203","G0203","http://www.astrosociety.org/education/resources/educ_bibprint.html","40044","09/07/2002","16:16:48","Astronomy"
"26202","G0202","http://aa.usno.navy.mil/murison/asteroids/subfields.html","28631","09/07/2002","16:16:47","Astronomy"
"26201","G0201","http://www.absoluteastronomy.com/galaxies.htm","16126","09/07/2002","16:16:47","Astronomy"
"26200","G0200","http://www.galacticsurf.com/SFGB.htm","23900","09/07/2002","16:16:47","Astronomy"
"26199","G0199","http://astro.princeton.edu/~frei/Gcat_htm/cat_ug_4.htm","21094","09/07/2002","16:16:47","Astronomy"
"26198","G0198","http://xxx.lanl.gov/html/astro-ph/9908269/section3.html","60712","09/07/2002","16:16:47","Astronomy"
"26197","G0197","http://seds.lpl.arizona.edu/messier/xtra/supp/m_APOD.html","47410","09/07/2002","16:16:47","Astronomy"
"26196","G0196","http://xray.astro.umass.edu/n4631_faq.html","8698","09/07/2002","16:16:47","Astronomy"
"26195","G0195","http://www-obs.univ-lyon1.fr/~prugniel/didactic-links.html","10896","09/07/2002","16:16:46","Astronomy"
"26194","G0194","http://www.mpa-garching.mpg.de/Galaxien/annrep97.html","19635","09/07/2002","16:16:46","Astronomy"
"26193","G0193","http://crux.astr.ua.edu/keel/telescopes/lick.html","15462","09/07/2002","16:16:46","Astronomy"
"26192","G0192","http://astro.estec.esa.nl/SA-general/Projects/Planck/technical/payl/node7.html","18650","09/07/2002","16:16:46","Astronomy"
"26191","G0191","http://www.pbs.org/wgbh/nova/universe/tour_ggs.html","14172","09/07/2002","16:16:46","Astronomy"
"26190","G0190","http://www.astro.ucla.edu/~wright/lerner_errors.html","26436","09/07/2002","16:16:46","Astronomy"
"26189","G0189","http://www.pbs.org/deepspace/classroom/activity4.html","22479","09/07/2002","16:16:46","Astronomy"
"26188","G0188","http://arcturus.mit.edu/gallery/hdf.html","11629","09/07/2002","16:16:45","Astronomy"
"26187","G0187","http://1st-spot.freeservers.com/topic_reference.html","30108","09/07/2002","16:16:45","Astronomy"
"26186","G0186","http://www.superstringtheory.com/forum/stringboard/index2.html","142902","09/07/2002","16:16:45","Astronomy"
"26185","G0185","http://universe.gsfc.nasa.gov/roadmap/docs/SNAP_Requirements.htm","41434","09/07/2002","16:16:45","Astronomy"
"26184","G0184","http://focus.aps.org/v5/st15.html","16100","09/07/2002","16:16:45","Astronomy"
"26183","G0183","http://wwwmacho.mcmaster.ca/Data/bulgefts.html","17416","09/07/2002","16:16:45","Astronomy"
"26182","G0182","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/static.html","13950","09/07/2002","16:16:45","Astronomy"
"26181","G0181","http://map.gsfc.nasa.gov/m_mm/ob_techradiometers.html","30000","09/07/2002","16:16:44","Astronomy"
"26180","G0180","http://www.bright.net/~mrf/QSOTable8.html","49023","09/07/2002","16:16:42","Astronomy"
"26179","G0179","http://spacescience.com/newhome/headlines/ast12oct99_1.htm","33041","09/07/2002","16:16:42","Astronomy"
"26178","G0178","http://antwrp.gsfc.nasa.gov/diamond_jubilee/1996/sandage_hubble.html","37545","09/07/2002","16:16:41","Astronomy"
"26177","G0177","http://www.nap.edu/readingroom/books/cosmology/2.html","19300","09/07/2002","16:16:38","Astronomy"
"26176","G0176","http://www.pbs.org/faithandreason/intro/cosmo-topics.html","5455","09/07/2002","16:16:38","Astronomy"
"26175","G0175","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","18292","09/07/2002","16:16:38","Astronomy"
"26174","G0174","http://space.gsfc.nasa.gov/astro/cobe/dirbe_products.html","19997","09/07/2002","16:16:37","Astronomy"
"26173","G0173","http://www.physics.ucsb.edu/~boomerang/team.html","6040","09/07/2002","16:16:35","Astronomy"
"26172","G0172","http://www.c-parr.freeserve.co.uk/hcp/infinity.htm","28240","09/07/2002","16:16:35","Astronomy"
"26171","G0171","http://www.damtp.cam.ac.uk/user/gr/public/cs_interact.html","10850","09/07/2002","16:16:35","Astronomy"
"26170","G0170","http://www.netlabs.net/hp/tremor/software.html","21530","09/07/2002","16:16:35","Astronomy"
"26169","G0169","http://www.exploretheuniverse.net/structures.html","3424","09/07/2002","16:16:35","Astronomy"
"26168","G0168","http://www.ipac.caltech.edu/Outreach/Edu/Regions/irregions.html","12871","09/07/2002","16:16:35","Astronomy"
"26167","G0167","http://anzwers.org/free/universe/nearstar.html","22116","09/07/2002","16:16:35","Astronomy"
"26166","G0166","http://www.astronomytoday.com/astronomy/interview3.html","23573","09/07/2002","16:16:35","Astronomy"
"26165","G0165","http://www.astronomy.net/astroguide/manufacturer/","44238","09/07/2002","16:16:35","Astronomy"
"26164","G0164","http://casswww.ucsd.edu/public/tutorial/Intro.html","26906","09/07/2002","16:16:31","Astronomy"
"26163","G0163","http://www.astrosociety.org/education/resources/solarsysprint.html","42363","09/07/2002","16:16:31","Astronomy"
"26162","G0162","http://aa.usno.navy.mil/faq/docs/ICRS_doc.html","30230","09/07/2002","16:16:31","Astronomy"
"26161","G0161","http://www.absoluteastronomy.com/moons.htm","28633","09/07/2002","16:16:31","Astronomy"
"26160","G0160","http://www.galacticsurf.com/particulF.htm","24178","09/07/2002","16:16:30","Astronomy"
"26159","G0159","http://astro.princeton.edu/~frei/Gcat_htm/cat_ug_2.htm","23562","09/07/2002","16:16:30","Astronomy"
"26158","G0158","http://arXiv.org/html/astro-ph/9908269/section5.html","61277","09/07/2002","16:16:30","Astronomy"
"26157","G0157","http://seds.lpl.arizona.edu/messier/photos/photos1.html","63633","09/07/2002","16:16:30","Astronomy"
"26156","G0156","http://xray.astro.umass.edu/main.html","10716","09/07/2002","16:16:30","Astronomy"
"26155","G0155","http://www-obs.univ-lyon1.fr/~prugniel/french/galaxies_popular.html","12138","09/07/2002","16:16:30","Astronomy"
"26154","G0154","http://www.mpa-garching.mpg.de/Galaxien/annrep99.html","23057","09/07/2002","16:16:30","Astronomy"
"26153","G0153","http://crux.astr.ua.edu/keel/telescopes/kpno.html","15747","09/07/2002","16:16:30","Astronomy"
"26152","G0152","http://astro.estec.esa.nl/SA-general/Projects/Planck/science/performance/perf_top.html","21140","09/07/2002","16:16:30","Astronomy"
"26151","G0151","http://www.pbs.org/wgbh/nova/universe/tour_prep.html","18912","09/07/2002","16:16:30","Astronomy"
"26150","G0150","http://www.astro.ucla.edu/~wright/relatvty.htm","27888","09/07/2002","16:16:29","Astronomy"
"26149","G0149","http://www.pbs.org/deepspace/broadcast/trans2.html","28773","09/07/2002","16:16:29","Astronomy"
"26148","G0148","http://arcturus.mit.edu/cosmics/doc-html/node5.html","12539","09/07/2002","16:16:28","Astronomy"
"26147","G0147","http://1st-spot.freeservers.com/topic_hotels.html","31437","09/07/2002","16:16:28","Astronomy"
"26146","G0146","http://www.superstringtheory.com/forum/stringboard/index6.html","153968","09/07/2002","16:16:28","Astronomy"
"26145","G0145","http://universe.gsfc.nasa.gov/roadmap/docs/LISA_Tech.htm","43245","09/07/2002","16:16:28","Astronomy"
"26144","G0144","http://focus.aps.org/v5/st3.html","16191","09/07/2002","16:16:28","Astronomy"
"26143","G0143","http://wwwmacho.mcmaster.ca/Data/beatrrfts.html","21371","09/07/2002","16:16:28","Astronomy"
"26142","G0142","http://www.phy.syr.edu/courses/PHY312.98Spring/projects/jebornak/html/outside.html","14894","09/07/2002","16:16:27","Astronomy"
"26141","G0141","http://map.gsfc.nasa.gov/m_mm/sg_parameters.html","30099","09/07/2002","16:16:27","Astronomy"
"26140","G0140","http://www.bright.net/~mrf/QSOTable4.html","51163","09/07/2002","16:16:25","Astronomy"
"26139","G0139","http://spacescience.com/newhome/headlines/ast26aug99_1.htm","34636","09/07/2002","16:16:25","Astronomy"
"26138","G0138","http://antwrp.gsfc.nasa.gov/diamond_jubilee/1920/cs_lplan.html","43621","09/07/2002","16:16:24","Astronomy"
"26137","G0137","http://www.nap.edu/readingroom/books/cosmology/3.html","20692","09/07/2002","16:16:20","Astronomy"
"26136","G0136","http://www.pbs.org/faithandreason/intro/histogal-topics.html","5464","09/07/2002","16:16:20","Astronomy"
"26135","G0135","http://www.empyreanquest.com/cgi-bin/ilink/ilink.cgi?Category","18838","09/07/2002","16:16:20","Astronomy"
"26134","G0134","http://space.gsfc.nasa.gov/astro/cobe/slide_captions.html","40803","09/07/2002","16:16:19","Astronomy"
"26133","G0133","http://www.physics.ucsb.edu/~boomerang/press_images/cmbfacts/cmbfacts.html","8403","09/07/2002","16:16:17","Astronomy"
"26132","G0132","http://www.c-parr.freeserve.co.uk/hcp/if.htm","29183","09/07/2002","16:16:17","Astronomy"
"26131","G0131","http://www.damtp.cam.ac.uk/user/gr/public/cs_top.html","12570","09/07/2002","16:16:17","Astronomy"
"26130","G0130","http://www.netlabs.net/hp/tremor/einstein.html","24402","09/07/2002","16:16:16","Astronomy"
"26129","G0129","http://www.exploretheuniverse.net/dictionary.html","4885","09/07/2002","16:16:16","Astronomy"
"26128","G0128","http://www.ipac.caltech.edu/Outreach/Edu/future.html","17405","09/07/2002","16:16:16","Astronomy"
"26127","G0127","http://anzwers.org/free/universe/galaclus.html","23647","09/07/2002","16:16:16","Astronomy"
"26126","G0126","http://www.astronomytoday.com/astronomy/interview7.html","30323","09/07/2002","16:16:16","Astronomy"
"26125","G0125","http://www.astronomy.net/forums/blackholes/","47813","09/07/2002","16:16:16","Astronomy"
"26124","G0124","http://casswww.ucsd.edu/public/tutorial/History.html","30569","09/07/2002","16:16:15","Astronomy"
"26123","G0123","http://www.astrosociety.org/education/resources/pseudobibprint.html","49760","09/07/2002","16:16:15","Astronomy"
"26122","G0122","http://aa.usno.navy.mil/hilton/AsteroidHistory/minorplanets.html","34646","09/07/2002","16:16:15","Astronomy"
"26121","G0121","http://www.absoluteastronomy.com/constellations.htm","34155","09/07/2002","16:16:15","Astronomy"
"26120","G0120","http://www.galacticsurf.com/SFF.htm","24262","09/07/2002","16:16:14","Astronomy"
